,abstract,Tags
110,analysis maturation schedule yellow perch the laurentian great lakes reveal rapid evolution response change commercial harvest .,"ecology, evolution, fisheries, forestry and natural resources, life history, yellow perch"
111,analysis maturation schedule yellow perch the laurentian great lakes reveal rapid evolution response change commercial harvest .,"ecology, evolution, fisheries, forestry and natural resources, life history, yellow perch"
112,analytical database present result comprehensive parametric study ( conduct use fem model ) noncompact slender cft members .,"beam-columns, cft, civil engineering, columns, database, design, fem, noncompact and slender, parametric studies"
113,manuscript present non-parametric bayesian algorithm call aspire ( anomalous sample phenotype identification random effect ) able identify phenotypic differences across batch cytometry sample the presence random effect,"aml, bayesian, biomedical engineering, bmc bioinformatics, computer science, cytometry, dirichlet process, gaussian mixture model, interdisciplinary research, life sciences, random effects"
114,"first narrative mark mahoney berea college , collect feb. 21 , 2014 .","education, engineering education, faculty, transcripts"
115,contain within the text file all experimental spectra present the paper well the gaussian09 output file assign structure .,"chemistry, conformation specific spectroscopy, double resonance spectroscopy, foldamers, peptides, secondary structure"
116,"supplementary material the article entitle “ discover sequence potential regulatory characteristics ” . bina m. , wyss p. , et al . genomics 93:314-22 ( 2009 ) .","binding sites, chemistry, gene regulation, human genome, tfbss, transcription, transcription factor binding sites, transcription factors"
117,video correspond the delay performance measure the 2013–2014 indiana mobility report .,"civil engineering, congestion, delay, mobility, performance measures"
118,"time-lapse summary a 3-day snow event northeast indianapolis , indiana , january 2014 .","civil engineering, mobility, snow event, trafficwise"
119,"time-lapse video include highlight the i-65/i-70 interstate reconstruction project take place last september–october , 2013 .","bridge, civil engineering, construction engineering and management, indianapolis, indot, interstate 65, interstate 70, purdue university, south split"
120,time-lapse video depict replacement the virginia avenue beam part the south split reconstruction .,"bridge, civil engineering, construction engineering and management, indianapolis, indot, interstate 65, interstate 70, purdue university, south split"
121,"virginia avenue bridge i-65/i-70 indianapolis be strike many oversize truck . fall 2012 , indot purdue university instal camera monitor strike .","bridge, civil engineering, indianapolis, indot, interstate 65, interstate 70, purdue university, south split"
122,"two iconic build purdue university campus , the engineer administration build the retire heat power plant-north , target demolition 2012 make way the construction the active learn center .","active learning center, building construction management, building demolition, civil engineering, construction engineering and management, enadalc, enad demolition, engineering administration building, heat and power plant-north, purdue university"
123,"document present test data photograph seven single-bolted lap joint test conduct ambient temperature , 400 deg c 600 deg c , comparisons test result result benchmarked finite element analysis .","bolted connections, civil engineering, finite element analysis, fire, high temperature tests, plate bearing"
124,video abstract summarize joint transportation research program ( jtrp ) project “ strip truck utilization crawfordsville greenfield . ”,"civil engineering, crawfordsville, greenfield, indot, paint truck, tap, utilization"
125,source code rp1d ( cluster method use 1d random projections ) .,"cluster, computer science, electrical and computer engineering, random projection, source code"
126,"multiple-choice , grade 2 appropriate assessment science engineer content knowledge associate the engineer elementary unit , work process : improve play dough process .","education, elementary student assessment, engineering education"
127,grade 2 4 student interview protocols use prior and engineer lessons .,"education, elementary student assessment, engineering education, interview protocol"
128,interview protocol design elementary students focus engineer design process knowledge .,"education, elementary student assessment, engineering education, interview protocol"
129,grade 2 4 teacher interview protocols use engineer lessons .,"education, elementary teacher assessment, engineering education"
130,"multiple-choice , grade 4 appropriate assessment science engineer content knowledge associate the engineer elementary unit , stick the mud : evaluate landscape .","education, elementary student assessment, engineering education"
131,"two iconic build purdue university campus , the engineer administration build the retire heat power plant-north , target demolition 2012 make way the construction the active learn center .","active learning center, building construction management, building demolition, civil engineering, construction engineering and management, enadalc, enad demolition, engineering administration building, heat and power plant-north, purdue university"
132,"two iconic build purdue university campus , the engineer administration build the retire heat power plant-north , target demolition 2012 make way the construction the active learn center .","active learning center, building construction management, building demolition, civil engineering, construction engineering and management, enadalc, enad demolition, engineering administration building, heat and power plant-north, purdue university"
133,"figure represent task analysis result different use case ex libris primo implement purdue university libraries , depend the availability format the resource search the user .","computer science, library science, library website, primo, task analysis"
134,equation coefficients use semi-analytical analysis purdue,"civil engineering, mathematics, semi-analytical"
135,"rdf mappings envo ontology the sweet2.3 ontologies create agreement maker light the esip testbed project , evaluate the esip ontologies ontology match , summer 2014","library science, ontology coverage"
136,animation illustrate use the link pivot algorithm optimize offset a signalize arterial .,"civil engineering, computer science, optimization, traffic engineering, traffic signals, traffic signal timing"
137,time-lapse video a composite dataset document demolition the enad build purdue university 's west lafayette campus .,"active learning center, building construction management, building demolition, civil engineering, construction engineering and management, enadalc, enad demolition, engineering administration building, heat and power plant-north, purdue university"
138,"time series discharge ( & quot ; _datum & quot ; ) , precipitation ( & quot ; _prec & quot ; ) water quality ( & quot ; _xxx & quot ; ) data four sit . site/parameter in own .csv file .","forestry and natural resources, mitigation factor, stormwater control measures, urban hydrology"
139,"mix 14/16 helices the gas phase : conformation-specific spectroscopy z ? ( gly ) n , n = 1 , 3 , 5 ( dataset )","chemistry, conformation specific spectroscopy, double resonance spectroscopy, peptides, secondary structure"
